,Unnamed: 0,Unnamed: 0.1,time,oil_well,ZIT_1244002,PIT_1244007,PIT_1244008,SDY_1210002
9774,9774,9774,2022-11-22 05:07:56.394504,well injection D,18.674999237060547,,,
9775,9775,9775,2022-11-22 05:07:56.916958,well injection C,10.550000190734863,30172.1796875,30279.51953125,False
9776,9776,9776,2022-11-22 05:07:56.916958,well injection D,,38617.98046875,38562.16015625,
9777,9777,9777,2022-11-22 05:08:03.629990,well injection D,18.668750762939453,,,
9778,9778,9778,2022-11-22 05:08:04.039799,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9779,9779,9779,2022-11-22 05:08:04.039799,well injection D,,38596.51171875,38544.9921875,
9780,9780,9780,2022-11-22 05:08:10.844330,well injection D,18.674999237060547,,,
9781,9781,9781,2022-11-22 05:08:11.324624,well injection C,10.556249618530272,30155.0,30258.05078125,False
9782,9782,9782,2022-11-22 05:08:11.324624,well injection D,,38587.9296875,38536.3984375,
9783,9783,9783,2022-11-22 05:08:18.044170,well injection D,18.6875,,,
9784,9784,9784,2022-11-22 05:08:18.460508,well injection C,10.556249618530272,30150.7109375,30253.759765625,False
9785,9785,9785,2022-11-22 05:08:18.460508,well injection D,,38570.75390625,38519.23046875,
9786,9786,9786,2022-11-22 05:08:25.006955,well injection D,18.674999237060547,,,
9787,9787,9787,2022-11-22 05:08:25.464505,well injection C,10.556249618530272,30150.7109375,30258.05078125,False
9788,9788,9788,2022-11-22 05:08:25.464505,well injection D,,38579.33984375,38523.51953125,
9789,9789,9789,2022-11-22 05:08:31.771223,well injection D,18.674999237060547,,,
9790,9790,9790,2022-11-22 05:08:32.442229,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9791,9791,9791,2022-11-22 05:08:32.442229,well injection D,,38570.75390625,38523.51953125,
9792,9792,9792,2022-11-22 05:08:39.016475,well injection D,18.674999237060547,,,
9793,9793,9793,2022-11-22 05:08:39.538014,well injection C,10.556249618530272,30159.30078125,30266.640625,False
9794,9794,9794,2022-11-22 05:08:39.538014,well injection D,,38575.046875,38519.23046875,
9795,9795,9795,2022-11-22 05:08:46.221784,well injection D,18.68124961853028,,,
9796,9796,9796,2022-11-22 05:08:46.677710,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9797,9797,9797,2022-11-22 05:08:46.677710,well injection D,,38575.046875,38514.9296875,
9798,9798,9798,2022-11-22 05:08:53.154974,well injection D,18.68124961853028,,,
9799,9799,9799,2022-11-22 05:08:53.467610,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9800,9800,9800,2022-11-22 05:08:53.467610,well injection D,,38575.046875,38519.23046875,
9801,9801,9801,2022-11-22 05:08:59.882494,well injection D,18.68124961853028,,,
9802,9802,9802,2022-11-22 05:09:00.312608,well injection C,10.556249618530272,30155.0,30262.349609375,False
9803,9803,9803,2022-11-22 05:09:00.312608,well injection D,,38544.9921875,38497.76171875,
9804,9804,9804,2022-11-22 05:09:06.917553,well injection D,18.68124961853028,,,
9805,9805,9805,2022-11-22 05:09:07.442994,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9806,9806,9806,2022-11-22 05:09:07.442994,well injection D,,38579.33984375,38527.80859375,
9807,9807,9807,2022-11-22 05:09:13.854309,well injection D,18.68124961853028,,,
9808,9808,9808,2022-11-22 05:09:14.263118,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9809,9809,9809,2022-11-22 05:09:14.263118,well injection D,,38596.51171875,38549.28125,
9810,9810,9810,2022-11-22 05:09:20.734317,well injection D,18.68124961853028,,,
9811,9811,9811,2022-11-22 05:09:21.189015,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9812,9812,9812,2022-11-22 05:09:21.189015,well injection D,,38583.6328125,38519.23046875,
9813,9813,9813,2022-11-22 05:09:27.806107,well injection D,18.68124961853028,,,
9814,9814,9814,2022-11-22 05:09:28.317440,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9815,9815,9815,2022-11-22 05:09:28.317440,well injection D,,38622.28125,38566.4609375,
9816,9816,9816,2022-11-22 05:09:34.871073,well injection D,18.6875,,,
9817,9817,9817,2022-11-22 05:09:35.332072,well injection C,10.556249618530272,30172.1796875,30275.23046875,False
9818,9818,9818,2022-11-22 05:09:35.332072,well injection D,,38622.28125,38570.75390625,
9819,9819,9819,2022-11-22 05:09:41.598292,well injection D,18.6875,,,
9820,9820,9820,2022-11-22 05:09:42.126082,well injection C,10.556249618530272,30172.1796875,30279.51953125,False
9821,9821,9821,2022-11-22 05:09:42.126082,well injection D,,38596.51171875,38544.9921875,
9822,9822,9822,2022-11-22 05:09:48.509938,well injection D,18.693750381469727,,,
9823,9823,9823,2022-11-22 05:09:49.101686,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9824,9824,9824,2022-11-22 05:09:49.101686,well injection D,,38596.51171875,38540.69921875,
9825,9825,9825,2022-11-22 05:09:55.738051,well injection D,18.6875,,,
9826,9826,9826,2022-11-22 05:09:56.214469,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9827,9827,9827,2022-11-22 05:09:56.214469,well injection D,,38605.1015625,38544.9921875,
9828,9828,9828,2022-11-22 05:10:02.578624,well injection D,18.693750381469727,,,
9829,9829,9829,2022-11-22 05:10:03.011272,well injection C,10.556249618530272,30172.1796875,30279.51953125,False
9830,9830,9830,2022-11-22 05:10:03.011272,well injection D,,38613.6875,38553.578125,
9831,9831,9831,2022-11-22 05:10:09.631808,well injection D,18.693750381469727,,,
9832,9832,9832,2022-11-22 05:10:09.994762,well injection C,10.556249618530272,30176.470703125,30279.51953125,False
9833,9833,9833,2022-11-22 05:10:09.994762,well injection D,,38600.80859375,38549.28125,
9834,9834,9834,2022-11-22 05:10:16.331244,well injection D,18.693750381469727,,,
9835,9835,9835,2022-11-22 05:10:16.807682,well injection C,10.556249618530272,30155.0,30258.05078125,False
9836,9836,9836,2022-11-22 05:10:16.807682,well injection D,,38592.21875,38540.69921875,
9837,9837,9837,2022-11-22 05:10:23.256112,well injection D,18.693750381469727,,,
9838,9838,9838,2022-11-22 05:10:23.941939,well injection C,10.556249618530272,30167.880859375,30275.23046875,False
9839,9839,9839,2022-11-22 05:10:23.941939,well injection D,,38592.21875,38540.69921875,
9840,9840,9840,2022-11-22 05:10:30.626715,well injection D,18.693750381469727,,,
9841,9841,9841,2022-11-22 05:10:31.063167,well injection C,10.556249618530272,30172.1796875,30275.23046875,False
9842,9842,9842,2022-11-22 05:10:31.063167,well injection D,,38596.51171875,38536.3984375,
9843,9843,9843,2022-11-22 05:10:37.459522,well injection D,18.693750381469727,,,
9844,9844,9844,2022-11-22 05:10:37.857666,well injection C,10.556249618530272,30146.41015625,30249.4609375,False
9845,9845,9845,2022-11-22 05:10:37.857666,well injection D,,38549.28125,38493.4609375,
9846,9846,9846,2022-11-22 05:10:44.159410,well injection D,18.693750381469727,,,
9847,9847,9847,2022-11-22 05:10:44.854429,well injection C,10.556249618530272,30163.58984375,30270.9296875,False
9848,9848,9848,2022-11-22 05:10:44.854429,well injection D,,38557.87109375,38502.046875,
9849,9849,9849,2022-11-22 05:10:51.504100,well injection D,18.700000762939453,,,
9850,9850,9850,2022-11-22 05:10:52.162518,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9851,9851,9851,2022-11-22 05:10:52.162518,well injection D,,38570.75390625,38514.9296875,
9852,9852,9852,2022-11-22 05:10:58.639940,well injection D,18.700000762939453,,,
9853,9853,9853,2022-11-22 05:10:59.293836,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9854,9854,9854,2022-11-22 05:10:59.293836,well injection D,,38570.75390625,38514.9296875,
9855,9855,9855,2022-11-22 05:11:05.876948,well injection D,18.700000762939453,,,
9856,9856,9856,2022-11-22 05:11:06.401658,well injection C,10.556249618530272,30167.880859375,30275.23046875,False
9857,9857,9857,2022-11-22 05:11:06.401658,well injection D,,38579.33984375,38523.51953125,
9858,9858,9858,2022-11-22 05:11:12.847105,well injection D,18.693750381469727,,,
9859,9859,9859,2022-11-22 05:11:13.056835,well injection C,10.556249618530272,30163.58984375,30270.9296875,False
9860,9860,9860,2022-11-22 05:11:13.056835,well injection D,,38570.75390625,38506.3515625,
9861,9861,9861,2022-11-22 05:11:19.656305,well injection D,18.700000762939453,,,
9862,9862,9862,2022-11-22 05:11:20.203428,well injection C,10.556249618530272,30167.880859375,30275.23046875,False
9863,9863,9863,2022-11-22 05:11:20.203428,well injection D,,38596.51171875,38540.69921875,
9864,9864,9864,2022-11-22 05:11:26.625861,well injection D,18.700000762939453,,,
9865,9865,9865,2022-11-22 05:11:27.006790,well injection C,10.556249618530272,30172.1796875,30279.51953125,False
9866,9866,9866,2022-11-22 05:11:27.006790,well injection D,,38609.3984375,38557.87109375,
9867,9867,9867,2022-11-22 05:11:33.528847,well injection D,18.700000762939453,,,
9868,9868,9868,2022-11-22 05:11:33.984803,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9869,9869,9869,2022-11-22 05:11:33.984803,well injection D,,38600.80859375,38549.28125,
9870,9870,9870,2022-11-22 05:11:40.525625,well injection D,18.706249237060547,,,
9871,9871,9871,2022-11-22 05:11:40.930100,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9872,9872,9872,2022-11-22 05:11:40.930100,well injection D,,38605.1015625,38553.578125,
9873,9873,9873,2022-11-22 05:11:47.483487,well injection D,18.700000762939453,,,
9874,9874,9874,2022-11-22 05:11:47.888790,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9875,9875,9875,2022-11-22 05:11:47.888790,well injection D,,38600.80859375,38549.28125,
9876,9876,9876,2022-11-22 05:11:54.550676,well injection D,18.700000762939453,,,
9877,9877,9877,2022-11-22 05:11:55.050338,well injection C,10.556249618530272,30155.0,30258.05078125,False
9878,9878,9878,2022-11-22 05:11:55.050338,well injection D,,38575.046875,38527.80859375,
9879,9879,9879,2022-11-22 05:12:01.593772,well injection D,18.700000762939453,,,
9880,9880,9880,2022-11-22 05:12:02.184042,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9881,9881,9881,2022-11-22 05:12:02.184042,well injection D,,38587.9296875,38527.80859375,
9882,9882,9882,2022-11-22 05:12:08.544062,well injection D,18.700000762939453,,,
9883,9883,9883,2022-11-22 05:12:08.831951,well injection C,10.556249618530272,30172.1796875,30275.23046875,False
9884,9884,9884,2022-11-22 05:12:08.831951,well injection D,,38592.21875,38532.11328125,
9885,9885,9885,2022-11-22 05:12:15.415238,well injection D,18.706249237060547,,,
9886,9886,9886,2022-11-22 05:12:15.770165,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9887,9887,9887,2022-11-22 05:12:15.770165,well injection D,,38579.33984375,38514.9296875,
9888,9888,9888,2022-11-22 05:12:22.108281,well injection D,18.700000762939453,,,
9889,9889,9889,2022-11-22 05:12:22.586084,well injection C,10.556249618530272,30163.58984375,30266.640625,False
9890,9890,9890,2022-11-22 05:12:22.586084,well injection D,,38575.046875,38510.640625,
9891,9891,9891,2022-11-22 05:12:29.052758,well injection D,18.700000762939453,,,
9892,9892,9892,2022-11-22 05:12:29.573507,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9893,9893,9893,2022-11-22 05:12:29.573507,well injection D,,38566.4609375,38514.9296875,
9894,9894,9894,2022-11-22 05:12:36.083266,well injection D,18.706249237060547,,,
9895,9895,9895,2022-11-22 05:12:36.533513,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9896,9896,9896,2022-11-22 05:12:36.533513,well injection D,,38575.046875,38514.9296875,
9897,9897,9897,2022-11-22 05:12:42.936316,well injection D,18.700000762939453,,,
9898,9898,9898,2022-11-22 05:12:43.354752,well injection C,10.556249618530272,30159.30078125,30258.05078125,False
9899,9899,9899,2022-11-22 05:12:43.354752,well injection D,,38570.75390625,38514.9296875,
9900,9900,9900,2022-11-22 05:12:49.793587,well injection D,18.700000762939453,,,
9901,9901,9901,2022-11-22 05:12:50.460884,well injection C,10.556249618530272,30159.30078125,30262.349609375,False
9902,9902,9902,2022-11-22 05:12:50.460884,well injection D,,38553.578125,38497.76171875,
9903,9903,9903,2022-11-22 05:12:56.861305,well injection D,18.706249237060547,,,
9904,9904,9904,2022-11-22 05:12:57.421219,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9905,9905,9905,2022-11-22 05:12:57.421219,well injection D,,38600.80859375,38540.69921875,
9906,9906,9906,2022-11-22 05:13:03.811457,well injection D,18.706249237060547,,,
9907,9907,9907,2022-11-22 05:13:04.100227,well injection C,10.556249618530272,30167.880859375,30275.23046875,False
9908,9908,9908,2022-11-22 05:13:04.100227,well injection D,,38609.3984375,38553.578125,
9909,9909,9909,2022-11-22 05:13:10.615643,well injection D,18.706249237060547,,,
9910,9910,9910,2022-11-22 05:13:11.389791,well injection C,10.556249618530272,30167.880859375,30275.23046875,False
9911,9911,9911,2022-11-22 05:13:11.389791,well injection D,,38600.80859375,38549.28125,
9912,9912,9912,2022-11-22 05:13:17.850074,well injection D,18.706249237060547,,,
9913,9913,9913,2022-11-22 05:13:18.494679,well injection C,10.556249618530272,30176.470703125,30279.51953125,False
9914,9914,9914,2022-11-22 05:13:18.494679,well injection D,,38596.51171875,38544.9921875,
9915,9915,9915,2022-11-22 05:13:25.042736,well injection D,18.706249237060547,,,
9916,9916,9916,2022-11-22 05:13:25.466550,well injection C,10.556249618530272,30167.880859375,30275.23046875,False
9917,9917,9917,2022-11-22 05:13:25.466550,well injection D,,38566.4609375,38514.9296875,
9918,9918,9918,2022-11-22 05:13:32.000053,well injection D,18.706249237060547,,,
9919,9919,9919,2022-11-22 05:13:32.604136,well injection C,10.556249618530272,30176.470703125,30279.51953125,False
9920,9920,9920,2022-11-22 05:13:32.604136,well injection D,,38566.4609375,38514.9296875,
9921,9921,9921,2022-11-22 05:13:39.080431,well injection D,18.706249237060547,,,
9922,9922,9922,2022-11-22 05:13:39.607834,well injection C,10.556249618530272,30167.880859375,30270.9296875,False
9923,9923,9923,2022-11-22 05:13:39.607834,well injection D,,38570.75390625,38514.9296875,
9924,9924,9924,2022-11-22 05:13:46.111261,well injection D,18.700000762939453,,,
9925,9925,9925,2022-11-22 05:13:46.727487,well injection C,10.5625,30167.880859375,30270.9296875,False
9926,9926,9926,2022-11-22 05:13:46.727487,well injection D,,38557.87109375,38502.046875,
9927,9927,9927,2022-11-22 05:13:53.228921,well injection D,18.706249237060547,,,
9928,9928,9928,2022-11-22 05:13:53.692085,well injection C,10.5625,30163.58984375,30270.9296875,False
9929,9929,9929,2022-11-22 05:13:53.692085,well injection D,,38553.578125,38502.046875,
9930,9930,9930,2022-11-22 05:14:00.176153,well injection D,18.700000762939453,,,
9931,9931,9931,2022-11-22 05:14:00.657529,well injection C,10.5625,30155.0,30258.05078125,False
9932,9932,9932,2022-11-22 05:14:00.657529,well injection D,,38549.28125,38493.4609375,
9933,9933,9933,2022-11-22 05:14:07.008603,well injection D,18.706249237060547,,,
9934,9934,9934,2022-11-22 05:14:07.617732,well injection C,10.5625,30172.1796875,30279.51953125,False
9935,9935,9935,2022-11-22 05:14:07.617732,well injection D,,38566.4609375,38523.51953125,
9936,9936,9936,2022-11-22 05:14:14.198262,well injection D,18.706249237060547,,,
9937,9937,9937,2022-11-22 05:14:14.619747,well injection C,10.5625,30172.1796875,30279.51953125,False
9938,9938,9938,2022-11-22 05:14:14.619747,well injection D,,38579.33984375,38532.11328125,
9939,9939,9939,2022-11-22 05:14:20.989595,well injection D,18.706249237060547,,,
9940,9940,9940,2022-11-22 05:14:21.579778,well injection C,10.5625,30163.58984375,30270.9296875,False
9941,9941,9941,2022-11-22 05:14:21.579778,well injection D,,38549.28125,38497.76171875,
9942,9942,9942,2022-11-22 05:14:27.865509,well injection D,18.706249237060547,,,
9943,9943,9943,2022-11-22 05:14:28.384227,well injection C,10.5625,30163.58984375,30270.9296875,False
9944,9944,9944,2022-11-22 05:14:28.384227,well injection D,,38536.3984375,38493.4609375,
9945,9945,9945,2022-11-22 05:14:34.798670,well injection D,18.706249237060547,,,
9946,9946,9946,2022-11-22 05:14:35.179739,well injection C,10.5625,30167.880859375,30270.9296875,False
9947,9947,9947,2022-11-22 05:14:35.179739,well injection D,,38570.75390625,38514.9296875,
9948,9948,9948,2022-11-22 05:14:42.008983,well injection D,18.706249237060547,,,
9949,9949,9949,2022-11-22 05:14:42.510567,well injection C,10.5625,30167.880859375,30270.9296875,False
9950,9950,9950,2022-11-22 05:14:42.510567,well injection D,,38570.75390625,38510.640625,
9951,9951,9951,2022-11-22 05:14:49.078064,well injection D,18.706249237060547,,,
9952,9952,9952,2022-11-22 05:14:49.471551,well injection C,10.5625,30172.1796875,30275.23046875,False
9953,9953,9953,2022-11-22 05:14:49.471551,well injection D,,38566.4609375,38510.640625,
9954,9954,9954,2022-11-22 05:14:55.995136,well injection D,18.706249237060547,,,
9955,9955,9955,2022-11-22 05:14:56.607820,well injection C,10.5625,30159.30078125,30262.349609375,False
9956,9956,9956,2022-11-22 05:14:56.607820,well injection D,,38553.578125,38506.3515625,
9957,9957,9957,2022-11-22 05:15:03.112978,well injection D,18.706249237060547,,,
